airfoil_name,coordinates,reynolds_number,angle_of_attack,lift_coefficient,drag_coefficient
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",59800.0,7.21,0.582,0.0344
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",59800.0,8.22,0.636,0.0407
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",59800.0,9.23,0.664,0.0825
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",59800.0,10.24,0.666,0.1373
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",59800.0,11.23,0.64,0.1627
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",59800.0,12.23,0.631,0.1579
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,-6.05,-0.569,0.0179
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,-5.02,-0.489,0.0166
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,-4.01,-0.41,0.0132
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,-2.98,-0.319,0.0123
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,-1.96,-0.214,0.0118
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,-0.94,-0.08,0.0119
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,0.09,0.006,0.0112
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,1.1,0.126,0.0122
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,2.13,0.244,0.0124
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,3.15,0.334,0.0126
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,4.18,0.42,0.0137
SD8020,"[(1.0, 0.0), (0.99646, 0.00027), (0.98625, 0.00131), (0.97017, 0.0033), (0.94885, 0.00591), (0.92247, 0.00876), (0.89118, 0.01188), (0.85538, 0.01532), (0.8156, 0.01908), (0.77237, 0.02308), (0.72627, 0.02722), (0.67789, 0.03135), (0.62777, 0.03535), (0.57647, 0.03909), (0.52456, 0.04246), (0.47261, 0.04536), (0.42116, 0.0477), (0.37077, 0.04938), (0.32196, 0.05034), (0.27523, 0.05051), (0.23106, 0.04982), (0.18987, 0.04824), (0.15203, 0.04574), (0.11789, 0.04233), (0.08774, 0.03802), (0.06179, 0.03287), (0.04024, 0.02697), (0.02318, 0.02041), (0.01065, 0.01345), (0.00276, 0.00645), (0.0, 0.0), (0.00276, -0.00645), (0.01066, -0.01345), (0.02319, -0.02041), (0.04024, -0.02697), (0.0618, -0.03287), (0.08774, -0.03802), (0.1179, -0.04233), (0.15204, -0.04574), (0.18987, -0.04824), (0.23107, -0.04982), (0.27524, -0.05051), (0.32197, -0.05034), (0.37077, -0.04938), (0.42117, -0.04769), (0.47262, -0.04536), (0.52457, -0.04246), (0.57648, -0.03908), (0.62778, -0.03534), (0.6779, -0.03135), (0.72629, -0.02722), (0.77238, -0.02308), (0.81561, -0.01907), (0.85539, -0.01532), (0.89119, -0.01188), (0.92248, -0.00876), (0.94886, -0.00591), (0.97018, -0.0033), (0.98626, -0.00131), (0.99647, -0.00027), (1.00001, 0.0)]",100500.0,5.19,0.501,0.015
